time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-09-29T00:00,60.7,73,0.000,11.8,349,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T01:00,59.5,77,0.000,12.0,350,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T02:00,58.3,79,0.000,11.9,354,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T03:00,57.4,77,0.000,11.9,356,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T04:00,56.4,76,0.000,11.0,358,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T05:00,55.4,77,0.000,10.5,359,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T06:00,54.7,78,0.000,10.3,358,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T07:00,54.2,81,0.000,10.3,359,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T08:00,56.3,74,0.000,10.2,8,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T09:00,57.5,71,0.000,10.0,16,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T10:00,59.2,66,0.000,9.5,19,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T11:00,61.2,61,0.000,9.4,12,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T12:00,63.2,55,0.000,8.9,10,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T13:00,65.6,48,0.000,9.2,6,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T14:00,66.3,45,0.000,8.1,360,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T15:00,67.2,42,0.000,9.0,359,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T16:00,66.6,44,0.000,9.6,359,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T17:00,65.5,47,0.000,8.5,354,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T18:00,64.0,52,0.000,9.0,347,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T19:00,61.9,55,0.000,12.1,349,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T20:00,60.4,59,0.000,10.1,1,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T21:00,59.5,62,0.000,9.5,9,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T22:00,58.9,66,0.000,9.8,27,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-29T23:00,58.7,67,0.000,9.8,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T00:00,58.3,68,0.000,10.3,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T01:00,57.5,72,0.000,11.0,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T02:00,56.9,74,0.000,11.6,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T03:00,56.0,75,0.000,12.0,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T04:00,55.2,77,0.000,11.1,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T05:00,54.7,78,0.000,11.1,43,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T06:00,54.2,78,0.000,10.4,43,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T07:00,53.5,80,0.000,10.7,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T08:00,54.1,79,0.000,9.9,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T09:00,55.1,76,0.000,10.0,40,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T10:00,56.2,74,0.000,9.7,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T11:00,57.6,72,0.000,9.0,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T12:00,59.3,71,0.000,9.3,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T13:00,61.4,63,0.000,10.8,50,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T14:00,62.5,57,0.000,9.7,56,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T15:00,63.7,55,0.000,9.0,60,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T16:00,63.7,55,0.000,8.9,65,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T17:00,63.1,57,0.000,7.6,76,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T18:00,61.4,62,0.000,8.2,81,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T19:00,59.9,64,0.000,7.4,95,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T20:00,59.2,68,0.000,8.3,104,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T21:00,58.1,69,0.000,8.6,99,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T22:00,58.6,69,0.000,9.0,89,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-09-30T23:00,58.7,70,0.000,9.8,89,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T00:00,59.3,70,0.000,12.0,75,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T01:00,59.4,73,0.000,12.5,74,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T02:00,59.1,75,0.008,11.7,72,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T03:00,59.0,70,0.008,13.4,59,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T04:00,57.6,75,0.016,13.8,54,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T05:00,57.5,72,0.000,15.0,51,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T06:00,55.3,85,0.055,15.0,52,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T07:00,53.1,99,0.094,16.1,51,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T08:00,53.1,100,0.177,15.4,40,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T09:00,53.5,100,0.039,16.0,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T10:00,54.8,100,0.059,16.3,49,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T11:00,56.6,93,0.047,17.5,52,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T12:00,57.3,92,0.028,17.2,50,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T13:00,58.8,90,0.012,17.4,52,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T14:00,61.4,83,0.000,19.5,57,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T15:00,61.3,83,0.000,17.5,55,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T16:00,61.8,84,0.000,17.0,55,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T17:00,61.6,85,0.000,16.5,48,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T18:00,61.2,86,0.000,15.4,41,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T19:00,61.0,84,0.004,15.3,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T20:00,58.3,93,0.000,16.1,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T21:00,58.8,93,0.008,15.5,45,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T22:00,59.0,92,0.004,14.1,48,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-01T23:00,59.1,88,0.000,16.0,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T00:00,59.6,79,0.000,15.0,43,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T01:00,60.0,69,0.000,15.7,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T02:00,59.8,67,0.000,15.8,46,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T03:00,60.1,64,0.000,16.2,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T04:00,59.6,61,0.000,17.2,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T05:00,59.4,59,0.000,17.0,40,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T06:00,59.3,62,0.000,19.2,40,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T07:00,59.1,70,0.000,19.9,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T08:00,60.0,68,0.000,20.1,51,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T09:00,59.7,77,0.004,20.9,49,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T10:00,59.3,77,0.004,21.4,46,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T11:00,58.6,74,0.004,22.3,48,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T12:00,57.2,73,0.004,21.2,48,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T13:00,55.9,76,0.016,19.3,43,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T14:00,53.4,85,0.051,17.8,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T15:00,49.9,99,0.083,16.9,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T16:00,48.6,99,0.102,17.3,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T17:00,47.7,99,0.079,18.3,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T18:00,50.6,80,0.047,20.3,40,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T19:00,50.9,72,0.020,19.4,40,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T20:00,54.2,51,0.008,18.8,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T21:00,52.8,58,0.000,18.2,41,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T22:00,52.6,58,0.000,20.7,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-02T23:00,52.5,59,0.000,20.0,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T00:00,52.4,62,0.008,20.1,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T01:00,52.1,65,0.020,19.9,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T02:00,52.7,58,0.008,20.0,40,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T03:00,52.9,59,0.000,20.1,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T04:00,52.8,62,0.000,20.6,43,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T05:00,52.7,63,0.000,20.4,46,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T06:00,52.8,65,0.000,19.1,45,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T07:00,52.7,66,0.000,18.8,45,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T08:00,52.9,67,0.000,18.5,35,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T09:00,52.6,65,0.000,20.4,45,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T10:00,53.1,64,0.000,19.8,48,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T11:00,53.2,64,0.000,20.2,51,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T12:00,53.7,64,0.000,19.5,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T13:00,54.7,60,0.000,17.8,51,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T14:00,54.2,65,0.012,18.2,46,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T15:00,53.4,73,0.031,18.0,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T16:00,52.5,80,0.051,16.5,43,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T17:00,53.3,74,0.020,18.1,41,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T18:00,54.4,61,0.000,19.0,41,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T19:00,53.6,68,0.012,19.0,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T20:00,50.6,87,0.008,17.9,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T21:00,48.2,99,0.106,15.8,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T22:00,48.5,99,0.087,16.3,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-03T23:00,48.4,99,0.063,17.4,35,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T00:00,48.6,99,0.043,19.0,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T01:00,50.6,90,0.031,19.9,35,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T02:00,50.7,91,0.031,19.7,36,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T03:00,51.1,90,0.031,19.1,35,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T04:00,49.7,99,0.094,18.3,35,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T05:00,49.7,99,0.217,20.0,36,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T06:00,49.8,99,0.150,18.8,32,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T07:00,49.8,100,0.087,19.6,35,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T08:00,50.2,100,0.031,18.0,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T09:00,51.9,93,0.126,20.2,38,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T10:00,52.7,93,0.087,19.2,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T11:00,53.4,92,0.260,19.4,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T12:00,54.0,91,0.008,18.6,41,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T13:00,56.0,86,0.016,20.9,47,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T14:00,56.6,88,0.083,21.5,48,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T15:00,57.1,90,0.043,21.8,51,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T16:00,57.5,92,0.043,20.6,53,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T17:00,57.7,92,0.024,20.7,51,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T18:00,57.9,91,0.008,21.1,49,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T19:00,57.9,92,0.012,19.9,39,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T20:00,57.3,89,0.016,20.4,45,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T21:00,57.5,90,0.008,19.8,42,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T22:00,56.7,94,0.130,18.0,37,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-04T23:00,56.0,100,0.110,15.7,36,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T00:00,56.0,100,0.248,14.8,27,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T01:00,55.4,100,0.567,15.7,26,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T02:00,55.6,100,0.150,16.8,36,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T03:00,56.9,94,0.028,18.4,43,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T04:00,57.0,95,0.012,17.8,41,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T05:00,56.2,100,0.142,16.1,44,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T06:00,57.4,96,0.083,13.7,32,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T07:00,56.2,100,0.335,13.0,22,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T08:00,56.3,100,0.457,11.7,32,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T09:00,56.2,100,0.350,12.4,23,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T10:00,56.7,95,0.031,12.4,28,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T11:00,57.9,90,0.000,13.8,34,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T12:00,58.7,87,0.000,13.5,32,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T13:00,59.6,85,0.000,12.2,32,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T14:00,60.1,84,0.004,10.9,23,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T15:00,60.5,84,0.004,10.8,22,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T16:00,61.0,85,0.004,10.2,23,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T17:00,61.5,85,0.000,10.6,13,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T18:00,61.4,85,0.000,11.2,23,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T19:00,61.3,84,0.000,9.8,12,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T20:00,59.4,95,0.000,11.1,351,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T21:00,59.5,94,0.000,8.6,9,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T22:00,59.6,94,0.000,10.3,18,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-05T23:00,59.8,94,0.000,9.3,11,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T00:00,60.0,94,0.004,9.7,15,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T01:00,60.0,94,0.008,9.2,14,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T02:00,60.3,94,0.004,8.1,354,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T03:00,59.7,94,0.000,8.3,357,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T04:00,59.6,94,0.000,7.7,350,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T05:00,58.6,95,0.000,6.4,340,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T06:00,57.5,95,0.000,7.0,329,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T07:00,56.4,94,0.000,6.2,334,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T08:00,57.2,92,0.000,5.7,315,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T09:00,58.2,81,0.000,5.0,328,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T10:00,60.3,73,0.000,4.3,339,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T11:00,63.2,64,0.000,3.1,330,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T12:00,65.8,58,0.000,3.7,308,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T13:00,67.8,54,0.000,4.0,304,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T14:00,69.4,50,0.000,3.7,308,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T15:00,70.2,47,0.000,3.6,300,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T16:00,70.2,49,0.000,3.9,294,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T17:00,69.0,65,0.000,3.8,277,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T18:00,66.2,73,0.000,2.8,256,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T19:00,63.2,72,0.000,3.4,238,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T20:00,63.5,64,0.000,4.5,213,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T21:00,61.9,67,0.000,5.4,218,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T22:00,61.0,68,0.000,6.0,222,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-06T23:00,60.1,70,0.000,7.0,222,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T00:00,59.6,74,0.000,7.9,215,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T01:00,60.0,84,0.000,8.2,209,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T02:00,60.3,84,0.000,7.8,219,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T03:00,59.2,81,0.000,7.1,229,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T04:00,58.7,78,0.000,6.5,221,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T05:00,58.5,76,0.000,7.2,234,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T06:00,57.0,82,0.000,6.9,241,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T07:00,56.4,85,0.000,7.3,239,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T08:00,59.6,86,0.000,6.7,266,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T09:00,63.5,82,0.000,4.7,270,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T10:00,66.6,74,0.000,5.1,270,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T11:00,69.2,67,0.000,5.9,263,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T12:00,71.3,60,0.000,6.3,264,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T13:00,73.0,48,0.000,7.2,263,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T14:00,73.8,43,0.000,8.3,264,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T15:00,73.6,49,0.000,9.0,257,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T16:00,73.1,52,0.000,9.1,253,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T17:00,71.5,57,0.000,8.4,259,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T18:00,68.5,64,0.000,8.4,261,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T19:00,67.7,60,0.000,11.4,268,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T20:00,65.1,73,0.000,8.2,315,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T21:00,63.7,76,0.000,8.1,318,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T22:00,62.0,77,0.000,8.2,313,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-07T23:00,61.1,75,0.000,9.2,317,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T00:00,59.9,77,0.004,8.6,332,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T01:00,58.4,75,0.000,8.4,344,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T02:00,57.0,70,0.000,8.5,348,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T03:00,56.3,66,0.000,8.5,337,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T04:00,54.6,70,0.008,8.3,324,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T05:00,53.4,69,0.004,7.3,322,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T06:00,52.5,67,0.000,8.8,324,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T07:00,52.3,66,0.000,7.5,321,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T08:00,52.1,67,0.000,7.3,342,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T09:00,52.7,64,0.000,7.8,342,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T10:00,53.3,63,0.000,7.7,334,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T11:00,53.8,61,0.000,8.0,322,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T12:00,54.3,59,0.000,8.2,313,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T13:00,55.1,56,0.000,8.1,307,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T14:00,56.5,51,0.000,7.8,301,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T15:00,57.3,48,0.000,8.8,297,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T16:00,57.5,45,0.000,8.8,297,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T17:00,56.0,49,0.000,9.7,302,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T18:00,54.2,55,0.000,7.9,295,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T19:00,52.8,60,0.000,7.5,293,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T20:00,52.4,59,0.000,9.7,304,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T21:00,51.1,59,0.000,9.7,314,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T22:00,50.4,59,0.000,7.9,320,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-08T23:00,49.8,62,0.000,6.5,322,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T00:00,49.2,66,0.000,4.9,294,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T01:00,48.4,73,0.000,6.4,258,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T02:00,47.0,83,0.000,6.4,241,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T03:00,46.5,84,0.000,6.0,248,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T04:00,46.4,84,0.000,7.2,248,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T05:00,45.8,87,0.000,8.5,252,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T06:00,45.5,86,0.000,8.5,256,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
2022-10-09T07:00,45.2,85,0.000,8.4,254,40.878735,-73.357025,24.0,-14400,America/New_York,EDT
